YREC
Measure Data	Version 1.01.03
Model	GP20
Language Code	UTF-8
Serial No.	S5W213003
Time Correction	None
Sampling Interval	1	s
Trigger Point	326
Equip Tag	
Equip TagNo.	
File Header	
File ID	5bc0dc21f96402fe000064aaa8ff	1
Start Info	Manual	Communication	
End Info	Manual	Communication	
Extra Data	Meas	Inst	PlusOver	999999999	MinusOver	-999999999
Extra Data	Math	Inst	PlusOver	999999999	MinusOver	-999999999
Extra Data	Ext	Inst	PlusOver	999999999	MinusOver	-999999999
Time Zone	540
DST	Off
Ch	0001	0002	0007	0101	0102	0105	0106	0107	0201	0203	0301	0302	0303	0304	Message
Ch Id	Water_flow_rate	current_trigger	Rotor_temp	1	3	16	17	8	Press_in	Press_out	water in 1	water in 2	water out 1	water out 2	 
Tag															 
Unit	V	V	°C	°C	°C	°C	°C	°C	V	V	°C	°C	°C	°C	 
Type	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Meas	Message
Kind	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Inst	Count
Sampling Data
2021/02/24 13:51:44	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:45	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:46	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:47	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:48	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:49	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:50	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:51	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:52	4.488	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:53	4.488	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:54	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:55	4.488	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:56	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:57	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:58	4.488	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:51:59	4.488	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:00	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:01	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:02	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:03	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:04	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:05	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:06	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:07	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:08	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:09	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:10	4.489	0.000	24.7						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:11	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:12	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:13	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:14	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
2021/02/24 13:52:15	4.489	0.000	24.8						0.000	0.000	64.9	65.0	63.0	63.0	0
